Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 14:00,2021,5,26,14:00,12.8,,8.1,,73,,0,,14,,9,,,,101.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 15:00,2021,5,26,15:00,12.8,,7.9,,72,,0,,14,,10,,,,101.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 16:00,2021,5,26,16:00,11.9,,7.5,,75,,0,,15,,13,,,,101.32,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 17:00,2021,5,26,17:00,11.5,,7.4,,76,,0,,13,,11,,,,101.36,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 18:00,2021,5,26,18:00,12.5,,7.5,,71,,0,,16,,13,,,,101.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 19:00,2021,5,26,19:00,14.4,,8,,65,,0,,16,,14,,,,101.27,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 20:00,2021,5,26,20:00,14.1,,7.1,,63,,0,,17,,16,,,,101.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 21:00,2021,5,26,21:00,13.4,,6.9,,65,,0,,16,,14,,,,101.25,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 22:00,2021,5,26,22:00,14.5,,7,,61,,0,,17,,14,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/26/2021 23:00,2021,5,26,23:00,15.3,,6.7,,57,,0,,17,,12,,,,101.15,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 0:00,2021,5,27,0:00,14.1,,6.4,,60,,0,,13,,10,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 1:00,2021,5,27,1:00,13.7,,6.8,,63,,0,,15,,8,,,,101.05,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 2:00,2021,5,27,2:00,12.5,,8.3,,76,,0,,29,,4,,,,100.96,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 3:00,2021,5,27,3:00,11.3,,9.3,,88,,0,,30,,4,,,,100.94,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 4:00,2021,5,27,4:00,10.6,,9.4,,92,,0.1,,35,,4,,,,100.92,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 5:00,2021,5,27,5:00,10.1,,9.2,,94,,0,,31,,3,,,,100.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 6:00,2021,5,27,6:00,9.7,,8.9,,95,,0.1,,34,,5,,,,100.81,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 7:00,2021,5,27,7:00,9.5,,8.9,,96,,0.3,,34,,2,,,,100.74,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 8:00,2021,5,27,8:00,9.3,,8.8,,97,,2.3,,34,,4,,,,100.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 9:00,2021,5,27,9:00,9.1,,8.7,,97,,2,,29,,3,,,,100.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 10:00,2021,5,27,10:00,8.9,,8.4,,97,,2.9,,33,,2,,,,100.45,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 11:00,2021,5,27,11:00,8.8,,8.4,,97,,3.6,,36,,4,,,,100.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 12:00,2021,5,27,12:00,8.7,,8.3,,97,,5.3,,32,,2,,,,100.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 13:00,2021,5,27,13:00,8.6,,8,,96,,4.3,,4,,3,,,,100.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 14:00,2021,5,27,14:00,8.3,,7.5,,95,,3.4,,35,,4,,,,100.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 15:00,2021,5,27,15:00,8.5,,7.7,,95,,1.9,,36,,2,,,,100.21,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 16:00,2021,5,27,16:00,9.2,,8.4,,95,,0.3,,28,,1,,,,100.19,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 17:00,2021,5,27,17:00,9.2,,8,,92,,0.2,,33,,4,,,,100.19,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 18:00,2021,5,27,18:00,11.9,,10.1,,89,,0.5,,13,,3,,,,100.18,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 19:00,2021,5,27,19:00,13.5,,8.7,,73,,0,,16,,21,,,,100.25,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 20:00,2021,5,27,20:00,11.1,,8.7,,85,,0.3,,12,,11,,,,100.36,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 21:00,2021,5,27,21:00,10.9,,9.3,,90,,1.5,,13,,10,,,,100.4,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 22:00,2021,5,27,22:00,11.1,,10.1,,93,,1.1,,14,,7,,,,100.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/27/2021 23:00,2021,5,27,23:00,10.9,,9.7,,92,,1.2,,13,,7,,,,100.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 0:00,2021,5,28,0:00,10.7,,9.3,,91,,2.6,,14,,7,,,,100.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 1:00,2021,5,28,1:00,10.2,,9.1,,93,,2.7,,13,,6,,,,100.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 2:00,2021,5,28,2:00,10.4,,9.5,,94,,0.6,,18,,6,,,,100.64,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 3:00,2021,5,28,3:00,9.7,,8.7,,93,,1.5,,10,,4,,,,100.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 4:00,2021,5,28,4:00,9.4,,8.9,,96,,0,,33,,3,,,,100.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 5:00,2021,5,28,5:00,9.2,,8.7,,97,,0.9,,17,,1,,,,100.92,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 6:00,2021,5,28,6:00,8.7,,8.3,,97,,0.3,,0,,1,,,,100.99,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 7:00,2021,5,28,7:00,8.6,,8.1,,97,,0.4,,29,,2,,,,101.05,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 8:00,2021,5,28,8:00,8.4,,8,,98,,0,,,,0,,,,101.1,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 9:00,2021,5,28,9:00,8.3,,8,,98,,0,,30,,1,,,,101.16,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 10:00,2021,5,28,10:00,8.4,,8,,98,,0,,0,,1,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 11:00,2021,5,28,11:00,8.3,,7.9,,97,,0,,0,,1,,,,101.3,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 12:00,2021,5,28,12:00,8,,7.6,,97,,0,,30,,1,,,,101.35,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 13:00,2021,5,28,13:00,7.9,,7.6,,98,,0,,34,,3,,,,101.42,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 14:00,2021,5,28,14:00,8.3,,7.9,,98,,0,,0,,1,,,,101.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 15:00,2021,5,28,15:00,8.8,,8.2,,96,,0,,0,,1,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 16:00,2021,5,28,16:00,11.1,,9.5,,90,,0,,21,,3,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 17:00,2021,5,28,17:00,13.4,,9.2,,76,,0,,16,,9,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 18:00,2021,5,28,18:00,13.1,,9.9,,80,,0.3,,27,,3,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 19:00,2021,5,28,19:00,15.7,,8.8,,63,,0,,30,,3,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 20:00,2021,5,28,20:00,16.6,,7.1,,53,,0,,18,,12,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 21:00,2021,5,28,21:00,16.5,,6.8,,53,,0,,17,,16,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 22:00,2021,5,28,22:00,15.9,,6.2,,52,,0,,14,,13,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/28/2021 23:00,2021,5,28,23:00,16.1,,6.3,,52,,0,,14,,13,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 0:00,2021,5,29,0:00,17.3,,6,,47,,0,,15,,17,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 1:00,2021,5,29,1:00,15.3,,5.8,,53,,0,,16,,14,,,,101.65,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 2:00,2021,5,29,2:00,14.8,,5.8,,55,,0,,15,,9,,,,101.66,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 3:00,2021,5,29,3:00,13.9,,5.9,,58,,0,,16,,12,,,,101.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 4:00,2021,5,29,4:00,11.7,,7,,73,,0,,16,,1,,,,101.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 5:00,2021,5,29,5:00,9.2,,7.4,,89,,0,,0,,1,,,,101.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 6:00,2021,5,29,6:00,8.3,,7.2,,93,,0,,4,,3,,,,101.77,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 7:00,2021,5,29,7:00,7.2,,6.1,,93,,0,,,,0,,,,101.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 8:00,2021,5,29,8:00,6.7,,5.9,,95,,0,,,,0,,,,101.78,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 9:00,2021,5,29,9:00,5.9,,5.4,,97,,0,,34,,2,,,,101.79,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 10:00,2021,5,29,10:00,6.1,,5.7,,97,,0,,4,,2,,,,101.79,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 11:00,2021,5,29,11:00,5.2,,4.7,,97,,0,,0,,1,,,,101.79,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 12:00,2021,5,29,12:00,4.9,,4.5,,97,,0,,4,,2,,,,101.75,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 13:00,2021,5,29,13:00,5.1,,4.7,,98,,0,,3,,3,,,,101.72,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 14:00,2021,5,29,14:00,7.1,,6.2,,94,,0,,35,,3,,,,101.71,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 15:00,2021,5,29,15:00,9.9,,6.5,,80,,0,,30,,1,,,,101.67,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 16:00,2021,5,29,16:00,12.4,,7.1,,70,,0,,35,,2,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 17:00,2021,5,29,17:00,14.7,,7.2,,61,,0,,36,,4,,,,101.52,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 18:00,2021,5,29,18:00,17.3,,6.8,,50,,0,,21,,4,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 19:00,2021,5,29,19:00,18.9,,6.6,,44,,0,,16,,7,,,,101.37,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 20:00,2021,5,29,20:00,18.6,,6.5,,45,,0,,17,,17,,,,101.35,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 21:00,2021,5,29,21:00,19.4,,7.8,,47,,0,,16,,16,,,,101.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 22:00,2021,5,29,22:00,20.2,,9.1,,49,,0,,15,,12,,,,101.28,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/29/2021 23:00,2021,5,29,23:00,20.5,,9.3,,49,,0,,16,,13,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 0:00,2021,5,30,0:00,21.6,,10.5,,49,,0,,16,,10,,,,101.19,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 1:00,2021,5,30,1:00,20.8,,8.3,,44,,0,,15,,9,,,,101.17,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 2:00,2021,5,30,2:00,20.1,,8.1,,46,,0,,19,,11,,,,101.16,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 3:00,2021,5,30,3:00,17.7,,8.6,,55,,0,,16,,5,,,,101.16,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 4:00,2021,5,30,4:00,14.3,,10.7,,79,,0,,,,0,,,,101.23,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 5:00,2021,5,30,5:00,12.2,,9.7,,85,,0,,,,0,,,,101.25,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 6:00,2021,5,30,6:00,10.4,,9.1,,91,,0,,2,,2,,,,101.28,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 7:00,2021,5,30,7:00,10.1,,8.6,,90,,0,,4,,2,,,,101.31,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 8:00,2021,5,30,8:00,9.6,,7.6,,88,,0,,4,,3,,,,101.35,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 9:00,2021,5,30,9:00,8.6,,7.2,,91,,0,,0,,1,,,,101.37,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 10:00,2021,5,30,10:00,8.8,,7.4,,91,,0,,3,,2,,,,101.38,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 11:00,2021,5,30,11:00,8.3,,6.6,,89,,0,,36,,2,,,,101.38,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 12:00,2021,5,30,12:00,9.1,,7.2,,88,,0,,5,,2,,,,101.38,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 13:00,2021,5,30,13:00,9,,7.7,,92,,0,,3,,2,,,,101.41,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 14:00,2021,5,30,14:00,9.9,,8.8,,92,,0,,35,,3,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 15:00,2021,5,30,15:00,11.3,,8.8,,84,,0,,,,0,,,,101.47,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 16:00,2021,5,30,16:00,12.3,,7.9,,74,,0,,34,,5,,,,101.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 17:00,2021,5,30,17:00,13.1,,8.4,,73,,0,,35,,3,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 18:00,2021,5,30,18:00,14.6,,9.7,,72,,0,,0,,1,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 19:00,2021,5,30,19:00,15,,9.1,,68,,0,,33,,2,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 20:00,2021,5,30,20:00,16.2,,7.8,,57,,0,,2,,1,,,,101.63,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 21:00,2021,5,30,21:00,18.7,,7.8,,49,,0,,8,,1,,,,101.56,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 22:00,2021,5,30,22:00,19.6,,6.5,,42,,0,,29,,2,,,,101.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/30/2021 23:00,2021,5,30,23:00,20.4,,6.3,,40,,0,,0,,1,,,,101.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 0:00,2021,5,31,0:00,20.6,,7.3,,42,,0,,18,,7,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 1:00,2021,5,31,1:00,20.5,,10,,51,,0,,20,,6,,,,101.43,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 2:00,2021,5,31,2:00,19.9,,9.2,,50,,0,,18,,6,,,,101.39,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 3:00,2021,5,31,3:00,19.3,,8.1,,48,,0,,13,,2,,,,101.41,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 4:00,2021,5,31,4:00,17.1,,11,,68,,0,,17,,2,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 5:00,2021,5,31,5:00,15.7,,10.6,,72,,0,,2,,3,,,,101.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 6:00,2021,5,31,6:00,14.1,,11.3,,83,,0,,0,,1,,,,101.52,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 7:00,2021,5,31,7:00,13,,11,,88,,0,,4,,2,,,,101.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 8:00,2021,5,31,8:00,12.1,,10.4,,89,,0,,4,,2,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 9:00,2021,5,31,9:00,11.8,,10.1,,89,,0,,4,,2,,,,101.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 10:00,2021,5,31,10:00,11.8,,10,,89,,0,,3,,2,,,,101.59,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 11:00,2021,5,31,11:00,11.8,,10.4,,91,,0,,,,0,,,,101.58,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 12:00,2021,5,31,12:00,11,,9.5,,90,,0,,3,,1,,,,101.58,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 13:00,2021,5,31,13:00,10.8,,9.7,,93,,0,,,,0,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 14:00,2021,5,31,14:00,12.8,,10.8,,87,,0,,33,,1,,,,101.6,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 15:00,2021,5,31,15:00,13.9,,9.8,,76,,0,,35,,4,,,,101.64,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 16:00,2021,5,31,16:00,17.1,,11,,67,,0,,32,,2,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 17:00,2021,5,31,17:00,18.3,,10.9,,62,,0,,32,,4,,,,101.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 18:00,2021,5,31,18:00,18.7,,11.5,,63,,0,,35,,4,,,,101.58,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 19:00,2021,5,31,19:00,20.4,,10.7,,54,,0,,22,,2,,,,101.61,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 20:00,2021,5,31,20:00,21.7,,10.4,,49,,0,,18,,4,,,,101.55,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 21:00,2021,5,31,21:00,22.3,,12.1,,53,,0,,19,,5,,,,101.52,,25,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 22:00,2021,5,31,22:00,21.8,,10.9,,50,,0,,17,,12,,,,101.52,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,5/31/2021 23:00,2021,5,31,23:00,21.9,,11.3,,51,,0,,17,,13,,,,101.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 0:00,2021,6,1,0:00,22.2,,11.7,,51,,0,,16,,10,,,,101.52,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 1:00,2021,6,1,1:00,22,,12.1,,53,,0,,20,,7,,,,101.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 2:00,2021,6,1,2:00,22,,12.2,,54,,0,,23,,3,,,,101.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 3:00,2021,6,1,3:00,21.4,,12.9,,59,,0,,26,,2,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 4:00,2021,6,1,4:00,17.7,,13.9,,78,,0,,3,,1,,,,101.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 5:00,2021,6,1,5:00,16.1,,13.6,,85,,0,,2,,3,,,,101.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 6:00,2021,6,1,6:00,14.7,,13.2,,91,,0,,33,,1,,,,101.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 7:00,2021,6,1,7:00,14.4,,13,,91,,0,,36,,1,,,,101.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 8:00,2021,6,1,8:00,13.2,,12,,93,,0,,0,,1,,,,101.53,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 9:00,2021,6,1,9:00,12.7,,11.6,,93,,0,,5,,1,,,,101.52,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 10:00,2021,6,1,10:00,12.3,,11.1,,92,,0,,,,0,,,,101.5,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 11:00,2021,6,1,11:00,12.1,,10.8,,91,,0,,3,,3,,,,101.49,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 12:00,2021,6,1,12:00,11.1,,10.2,,95,,0,,3,,2,,,,101.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 13:00,2021,6,1,13:00,11,,10.1,,94,,0,,3,,2,,,,101.48,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 14:00,2021,6,1,14:00,12.9,,11.2,,89,,0,,0,,1,,,,101.44,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 15:00,2021,6,1,15:00,15.3,,10.2,,72,,0,,33,,5,,,,101.42,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 16:00,2021,6,1,16:00,18.2,,10.5,,61,,0,,35,,4,,,,101.35,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 17:00,2021,6,1,17:00,21.1,,11.4,,54,,0,,33,,5,,,,101.25,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 18:00,2021,6,1,18:00,24.1,,11.4,,45,,0,,34,,3,,,,101.14,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 19:00,2021,6,1,19:00,26.3,,10.9,,38,,0,,33,,2,,,,101.04,,28,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 20:00,2021,6,1,20:00,28.7,,10.3,,32,,0,,27,,3,,,,100.93,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 21:00,2021,6,1,21:00,27.8,,12.1,,38,,0,,16,,14,,,,100.87,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 22:00,2021,6,1,22:00,28,,12,,37,,0,,16,,15,,,,100.79,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/1/2021 23:00,2021,6,1,23:00,28.8,,13.2,,38,,0,,18,,15,,,,100.73,,32,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/2/2021 0:00,2021,6,2,0:00,28.1,,12.9,,39,,0,,18,,12,,,,100.67,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/2/2021 1:00,2021,6,2,1:00,27.8,,12.2,,38,,0,,19,,10,,,,100.6,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/2/2021 2:00,2021,6,2,2:00,26.8,,13.3,,43,,0,,20,,8,,,,100.56,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/2/2021 3:00,2021,6,2,3:00,23.7,,12.9,,51,,0,,19,,5,,,,100.54,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/2/2021 4:00,2021,6,2,4:00,20.1,,14.1,,68,,0,,2,,2,,,,100.55,,,,,,NA
